"ENSEMBL","ENTREZID"
"ENSG00000270641","9383"
"ENSG00000146574","221960"
"ENSG00000207133","100033419"
"ENSG00000207191","100033417"
"ENSG00000102030","8260"
"ENSG00000171456","171023"
"ENSG00000169635","23119"
"ENSG00000144744","9039"
"ENSG00000184905","140597"
"ENSG00000141452","29919"
"ENSG00000290832","442578"
"ENSG00000116667","81563"
"ENSG00000254226","101927115"
"ENSG00000188372","7784"
"ENSG00000158792","124044"
"ENSG00000104814","11184"
"ENSG00000131188","80758"
"ENSG00000166197","9221"
"ENSG00000062282","84649"
"ENSG00000119950","4601"
"ENSG00000100147","79879"
"ENSG00000224650","28408"
"ENSG00000236241","100421238"
"ENSG00000110777","5450"
"ENSG00000232036","100129573"
"ENSG00000111729","50856"
"ENSG00000242615","100271415"
"ENSG00000167641","94274"
"ENSG00000120697","29880"
"ENSG00000266767","124904242"
"ENSG00000235033","100505635"
"ENSG00000234751","100127949"
"ENSG00000221750","109616961"
"ENSG00000161040","222235"
"ENSG00000188124","338755"
"ENSG00000266830","105371712"
"ENSG00000171612","84275"
"ENSG00000128245","7533"
"ENSG00000007202","9703"
"ENSG00000175182","131408"
"ENSG00000179954","284297"
"ENSG00000265236","692199"
"ENSG00000121933","57413"
"ENSG00000168004","117245"
"ENSG00000184083","54954"
"ENSG00000083097","23033"
"ENSG00000240023","122589"
"ENSG00000013275","5704"
"ENSG00000256683","59348"
"ENSG00000213963","100130691"
"ENSG00000237016","100129456"
"ENSG00000232578","100533629"
"ENSG00000175063","11065"
"ENSG00000147642","55638"
"ENSG00000161010","51149"
"ENSG00000206195","503637"
"ENSG00000230978","54064"
"ENSG00000130159","51295"
"ENSG00000166780","89927"
"ENSG00000166780","127898555"
"ENSG00000273327","81356"
"ENSG00000122432","100505741"
"ENSG00000166689","144100"
"ENSG00000111224","57097"
"ENSG00000160688","80308"
"ENSG00000041988","90326"
"ENSG00000033327","9846"
"ENSG00000099810","4507"
"ENSG00000260032","647979"
"ENSG00000204348","1797"
"ENSG00000249713","101929109"
"ENSG00000100949","5875"
"ENSG00000173465","10534"
"ENSG00000136717","274"
"ENSG00000241429","646612"
"ENSG00000218857","100421246"
"ENSG00000180116","283461"
"ENSG00000167962","90850"
"ENSG00000143256","5202"
"ENSG00000173193","54625"
"ENSG00000137142","347252"
"ENSG00000218819","100129278"
"ENSG00000161638","3678"
"ENSG00000276662","100421369"
"ENSG00000128591","2318"
"ENSG00000105146","6795"
"ENSG00000129245","9513"
"ENSG00000196998","11152"
"ENSG00000166091","116173"
"ENSG00000213599","100526830"
"ENSG00000160323","11093"
"ENSG00000272763","127379715"
"ENSG00000165025","6850"
"ENSG00000206262","401089"
"ENSG00000222898","106480463"
"ENSG00000058404","816"
"ENSG00000163898","200879"
"ENSG00000261221","100507290"
"ENSG00000290924","389765"
"ENSG00000276170","101929494"
"ENSG00000205269","100113407"
"ENSG00000124209","57403"
"ENSG00000143079","55917"
"ENSG00000141447","114876"
"ENSG00000189238","100507206"
"ENSG00000165501","122769"
"ENSG00000137834","4091"
"ENSG00000174206","144577"
"ENSG00000146416","51390"
"ENSG00000177954","6232"
"ENSG00000116668","54823"
"ENSG00000127054","54973"
"ENSG00000141699","162427"
"ENSG00000267430","100422317"
"ENSG00000221818","64641"
"ENSG00000168152","79725"
"ENSG00000139719","65082"
"ENSG00000273136","101060684"
"ENSG00000100503","51199"
"ENSG00000226328","100506714"
"ENSG00000164114","79884"
"ENSG00000103343","7727"
"ENSG00000223974","106481697"
"ENSG00000102572","8428"
"ENSG00000239437","106481127"
"ENSG00000076944","6813"
"ENSG00000135740","6553"
"ENSG00000105376","7087"
"ENSG00000227056","343495"
"ENSG00000163739","2919"
"ENSG00000091157","23335"
"ENSG00000169045","3187"
"ENSG00000136631","11311"
"ENSG00000268705","100421699"
"ENSG00000250974","105374642"
"ENSG00000238197","100506215"
"ENSG00000163518","83417"
"ENSG00000175746","400360"
"ENSG00000131196","4772"
"ENSG00000155324","65983"
"ENSG00000228382","100506443"
"ENSG00000125841","80023"
"ENSG00000154359","91694"
"ENSG00000170961","3037"
"ENSG00000278156","641467"
"ENSG00000290836","5370"
"ENSG00000197081","3482"
"ENSG00000120210","11172"
"ENSG00000070915","6559"
"ENSG00000231274","100130827"
"ENSG00000198783","91603"
"ENSG00000232374","27200"
"ENSG00000122691","7291"
"ENSG00000152689","25780"
"ENSG00000166046","255394"
"ENSG00000267083","100418865"
"ENSG00000116539","55870"
"ENSG00000184575","11260"
"ENSG00000113328","900"
"ENSG00000154165","2838"
"ENSG00000198689","10479"
"ENSG00000155918","154064"
"ENSG00000166333","3611"
"ENSG00000181222","5430"
"ENSG00000290993","132241"
"ENSG00000109466","11275"
"ENSG00000268964","100271846"
"ENSG00000115756","3241"
"ENSG00000136504","11143"
"ENSG00000169981","7584"
"ENSG00000198301","55153"
"ENSG00000089335","55900"
"ENSG00000241939","106481064"
"ENSG00000249464","285419"
"ENSG00000256162","100507203"
"ENSG00000103064","9057"
"ENSG00000187815","339559"
"ENSG00000281183","101241892"
"ENSG00000205133","286144"
"ENSG00000198727","4519"
"ENSG00000275506","115482720"
"ENSG00000133028","6341"
"ENSG00000068438","24140"
"ENSG00000108924","3131"
"ENSG00000177989","440836"
"ENSG00000211751","28639"
"ENSG00000113300","57472"
"ENSG00000159267","3141"
"ENSG00000164100","9348"
"ENSG00000251073","100422445"
"ENSG00000262152","283875"
"ENSG00000232564","101927257"
"ENSG00000231367","101929596"
"ENSG00000235138","100130548"
"ENSG00000226101","101928205"
"ENSG00000086991","50507"
"ENSG00000164039","56898"
"ENSG00000128645","3231"
"ENSG00000181023","387748"
"ENSG00000167193","1398"
"ENSG00000183625","1232"
"ENSG00000152082","80097"
"ENSG00000196459","6399"
"ENSG00000117153","59349"
"ENSG00000139626","3695"
"ENSG00000200530","84546"
"ENSG00000253972","105375726"
"ENSG00000272325","11165"
"ENSG00000206530","55779"
"ENSG00000268043","149013"
"ENSG00000112514","51596"
"ENSG00000107736","64072"
"ENSG00000177192","80324"
"ENSG00000280094","347169"
"ENSG00000060749","79832"
"ENSG00000229623","100421629"
"ENSG00000130856","7776"
"ENSG00000169714","7555"
"ENSG00000166598","7184"
"ENSG00000179262","5886"
"ENSG00000198574","117157"
"ENSG00000242220","140290"
"ENSG00000088986","8655"
"ENSG00000212807","402317"
"ENSG00000103995","22995"
"ENSG00000214367","79441"
"ENSG00000197713","6120"
"ENSG00000198844","22899"
"ENSG00000259721","100131315"
"ENSG00000284419","724033"
"ENSG00000226493","100271471"
"ENSG00000100368","1439"
"ENSG00000138792","2028"
"ENSG00000151458","57182"
"ENSG00000184254","220"
"ENSG00000172318","8708"
"ENSG00000176463","28232"
"ENSG00000166793","219539"
"ENSG00000105011","55723"
"ENSG00000111913","9750"
"ENSG00000135506","10956"
"ENSG00000233008","101927560"
"ENSG00000233008","101927587"
"ENSG00000196341","283159"
"ENSG00000176495","390195"
"ENSG00000227507","4050"
"ENSG00000153982","284161"
"ENSG00000067057","5214"
"ENSG00000196353","131034"
"ENSG00000176244","414149"
"ENSG00000114638","7348"
"ENSG00000127125","79717"
"ENSG00000129566","7011"
"ENSG00000130032","79057"
"ENSG00000171201","10879"
"ENSG00000214114","26292"
"ENSG00000184451","2826"
"ENSG00000131791","5565"
"ENSG00000077942","2192"
"ENSG00000101412","1869"
"ENSG00000222004","285941"
"ENSG00000105991","3198"
"ENSG00000140961","29948"
"ENSG00000168255","123258399"
"ENSG00000261087","115830329"
"ENSG00000158477","909"
"ENSG00000117586","7292"
"ENSG00000227145","100996941"
"ENSG00000125352","7737"
"ENSG00000176182","339344"
"ENSG00000186517","257106"
"ENSG00000269502","63947"
"ENSG00000269086","123497957"
"ENSG00000222501","106481870"
"ENSG00000211893","3501"
"ENSG00000198680","286319"
"ENSG00000205336","9289"
"ENSG00000005156","3980"
"ENSG00000238113","442421"
"ENSG00000238113","103352539"
"ENSG00000166681","27018"
"ENSG00000221963","80830"
"ENSG00000186462","4674"
"ENSG00000121104","81558"
"ENSG00000099840","113177"
"ENSG00000149599","128853"
"ENSG00000271550","106480286"
"ENSG00000152583","8404"
"ENSG00000232613","102724233"
"ENSG00000243789","100137047"
"ENSG00000168970","8681"
"ENSG00000274600","440804"
"ENSG00000240531","100271448"
"ENSG00000187066","100130348"
"ENSG00000241546","127379691"
"ENSG00000183654","441061"
"ENSG00000101574","64863"
"ENSG00000107165","7306"
"ENSG00000141867","23476"
"ENSG00000243101","645957"
"ENSG00000154099","123872"
"ENSG00000103145","54985"
"ENSG00000142676","6135"
"ENSG00000175216","9793"
"ENSG00000070367","10640"
"ENSG00000248538","157273"
"ENSG00000248538","101929128"
"ENSG00000248538","102724880"
"ENSG00000167615","114823"
"ENSG00000160396","147746"
"ENSG00000217512","100419073"
"ENSG00000204444","55937"
"ENSG00000090539","8646"
"ENSG00000106330","64598"
"ENSG00000086758","10075"
"ENSG00000161800","29127"
"ENSG00000165566","219287"
"ENSG00000133134","84707"
"ENSG00000253877","101927459"
"ENSG00000099953","4320"
"ENSG00000152219","120534"
"ENSG00000225154","100533626"
"ENSG00000280832","399972"
"ENSG00000288859","723790"
"ENSG00000099219","79956"
"ENSG00000174718","55196"
"ENSG00000213809","22914"
"ENSG00000213809","100528032"
"ENSG00000107554","23268"
"ENSG00000196335","56164"
"ENSG00000168447","6338"
"ENSG00000179364","23241"
"ENSG00000181163","4869"
"ENSG00000033627","535"
"ENSG00000251354","100420532"
"ENSG00000186908","23390"
"ENSG00000272963","387853"
"ENSG00000108960","23531"
"ENSG00000266127","100419893"
"ENSG00000105711","6324"
"ENSG00000084463","51729"
"ENSG00000259305","100533106"
"ENSG00000262209","56102"
"ENSG00000077279","1641"
"ENSG00000267549","112268243"
"ENSG00000179840","644997"
"ENSG00000232712","101929591"
"ENSG00000188611","56624"
"ENSG00000233563","81264"
"ENSG00000234073","107986032"
"ENSG00000155097","528"
"ENSG00000196247","51427"
"ENSG00000290989","100287497"
"ENSG00000155659","11326"
"ENSG00000162430","57190"
"ENSG00000087088","581"
"ENSG00000228753","100129337"
"ENSG00000131471","8639"
"ENSG00000126247","826"
"ENSG00000168256","28511"
"ENSG00000070366","23293"
"ENSG00000079134","9984"
"ENSG00000108389","9110"
"ENSG00000103044","3038"
"ENSG00000213465","402"
"ENSG00000107938","26098"
"ENSG00000128944","90417"
"ENSG00000185686","23532"
"ENSG00000152910","85445"
"ENSG00000259530","101928850"
"ENSG00000101782","8780"
"ENSG00000145623","9180"
"ENSG00000048392","50484"
"ENSG00000126947","51309"
"ENSG00000095066","29911"
"ENSG00000117614","25949"
"ENSG00000158710","8407"
"ENSG00000106991","2022"
"ENSG00000225934","100421606"
"ENSG00000265808","9554"
"ENSG00000116489","829"
"ENSG00000128512","9732"
"ENSG00000007129","90273"
"ENSG00000184984","1133"
"ENSG00000242512","100996490"
"ENSG00000145414","92345"
"ENSG00000226159","101926924"
"ENSG00000164346","10412"
"ENSG00000141985","6455"
"ENSG00000226984","100270886"
"ENSG00000100814","57820"
"ENSG00000003393","57679"
"ENSG00000164944","25962"
"ENSG00000234742","100129657"
"ENSG00000223482","728190"
"ENSG00000111669","7167"
"ENSG00000224114","100271063"
"ENSG00000227913","100129958"
"ENSG00000236709","100506897"
"ENSG00000108556","1145"
"ENSG00000140297","9245"
"ENSG00000165349","84889"
"ENSG00000138629","84993"
"ENSG00000236521","100533674"
"ENSG00000112763","11120"
"ENSG00000235724","101929512"
"ENSG00000258548","100505967"
"ENSG00000231063","100270845"
"ENSG00000242028","25764"
"ENSG00000182224","124637"
"ENSG00000233184","102606465"
"ENSG00000157873","8764"
"ENSG00000176358","255061"
"ENSG00000231407","101928650"
"ENSG00000048140","26262"
"ENSG00000167797","10263"
"ENSG00000278318","7772"
"ENSG00000153214","84910"
"ENSG00000182541","3985"
"ENSG00000181856","6517"
"ENSG00000159618","221188"
"ENSG00000067596","1659"
"ENSG00000226806","100507600"
"ENSG00000171680","57449"
"ENSG00000078177","55728"
"ENSG00000140398","79661"
"ENSG00000169598","1677"
"ENSG00000196812","80345"
"ENSG00000169228","53917"
"ENSG00000176092","55057"
"ENSG00000205730","162073"
"ENSG00000104967","4858"
"ENSG00000116774","56944"
"ENSG00000119865","25927"
"ENSG00000176049","9832"
"ENSG00000241956","102546299"
"ENSG00000095002","4436"
"ENSG00000141448","2627"
"ENSG00000257752","100420011"
"ENSG00000128694","64172"
"ENSG00000163661","5806"
"ENSG00000172732","80198"
"ENSG00000142599","473"
"ENSG00000102996","4324"
"ENSG00000183150","2842"
"ENSG00000246067","100506233"
"ENSG00000271580","100418892"
"ENSG00000249647","340073"
"ENSG00000118482","23469"
"ENSG00000171877","84978"
"ENSG00000177685","283229"
"ENSG00000213024","23636"
"ENSG00000123329","64333"
"ENSG00000124191","84969"
"ENSG00000205930","54067"
"ENSG00000143514","7159"
"ENSG00000183955","387893"
"ENSG00000116329","4985"
"ENSG00000132514","10462"
"ENSG00000159588","149483"
"ENSG00000167994","5866"
"ENSG00000164920","116039"
"ENSG00000132879","93611"
"ENSG00000135164","9988"
"ENSG00000217555","51192"
"ENSG00000237628","107075223"
"ENSG00000105388","1048"
"ENSG00000214691","388942"
"ENSG00000228784","400946"
"ENSG00000149557","9638"
"ENSG00000149557","105369550"
"ENSG00000053702","83714"
"ENSG00000183856","128239"
"ENSG00000043355","7546"
"ENSG00000168993","10815"
"ENSG00000112685","55770"
"ENSG00000259345","105370777"
"ENSG00000146242","7162"
"ENSG00000084710","22979"
"ENSG00000205268","5150"
"ENSG00000102901","80152"
"ENSG00000152422","7518"
"ENSG00000221944","200765"
"ENSG00000136960","5168"
"ENSG00000168389","84879"
"ENSG00000253519","124901121"
"ENSG00000124657","26212"
"ENSG00000006432","4293"
"ENSG00000253119","100421357"
"ENSG00000136715","79595"
"ENSG00000140853","84166"
"ENSG00000198435","441478"
"ENSG00000112812","10279"
"ENSG00000233608","117581"
"ENSG00000236946","341333"
"ENSG00000186812","84307"
"ENSG00000184343","26576"
"ENSG00000196605","162993"
"ENSG00000196605","100505555"
"ENSG00000119537","2531"
"ENSG00000101017","958"
"ENSG00000187621","124903372"
"ENSG00000173338","10089"
"ENSG00000211456","22908"
"ENSG00000177374","3090"
"ENSG00000104131","8669"
"ENSG00000109475","6164"
"ENSG00000239306","10432"
"ENSG00000181418","23109"
"ENSG00000196139","8644"
"ENSG00000083807","10998"
"ENSG00000172869","1657"
"ENSG00000099308","23031"
"ENSG00000224041","28875"
"ENSG00000226210","100288778"
"ENSG00000171492","55144"
"ENSG00000054654","23224"
"ENSG00000239975","28896"
"ENSG00000260710","124903624"
"ENSG00000088386","6564"
"ENSG00000166535","144568"
"ENSG00000188175","253012"
"ENSG00000077238","3566"
"ENSG00000138623","8482"
"ENSG00000162599","4774"
"ENSG00000170006","201799"
"ENSG00000012174","51360"
"ENSG00000170421","3856"
"ENSG00000256751","101928290"
"ENSG00000085449","57590"
"ENSG00000183092","57596"
"ENSG00000225084","101927839"
"ENSG00000105143","6511"
"ENSG00000131873","22856"
"ENSG00000131174","1349"
"ENSG00000070610","57704"
"ENSG00000131748","10948"
"ENSG00000117000","6018"
"ENSG00000053501","55850"
"ENSG00000157542","3763"
"ENSG00000120256","84918"
"ENSG00000260452","106480804"
"ENSG00000285781","100505502"
"ENSG00000224488","100271893"
"ENSG00000270442","100131033"
"ENSG00000112167","55776"
"ENSG00000158077","338323"
"ENSG00000269526","147664"
"ENSG00000006831","79602"
"ENSG00000066336","6688"
"ENSG00000186106","157567"
"ENSG00000181035","284439"
"ENSG00000101247","79133"
"ENSG00000185674","254773"
"ENSG00000254612","387820"
"ENSG00000258171","102724933"
"ENSG00000141971","93343"
"ENSG00000085563","5243"
"ENSG00000170542","5272"
"ENSG00000291232","100132057"
"ENSG00000168438","51362"
"ENSG00000101938","91851"
"ENSG00000257529","100529097"
"ENSG00000291066","730092"
"ENSG00000188610","653820"
"ENSG00000112379","57221"
"ENSG00000182768","51335"
"ENSG00000156802","29028"
"ENSG00000124783","6745"
"ENSG00000183444","389537"
"ENSG00000166211","121599"
"ENSG00000111674","2026"
"ENSG00000144792","285349"
"ENSG00000213096","9534"
"ENSG00000089472","9843"
"ENSG00000224687","100302401"
"ENSG00000171163","55657"
"ENSG00000254519","100507384"
"ENSG00000167617","148170"
"ENSG00000276476","100506622"
"ENSG00000073169","83642"
"ENSG00000175772","151009"
"ENSG00000235448","101929467"
"ENSG00000113327","2566"
"ENSG00000115919","8942"
"ENSG00000141642","55520"
"ENSG00000136169","83852"
"ENSG00000224165","729723"
"ENSG00000141569","201292"
"ENSG00000144381","3329"
"ENSG00000137673","4316"
"ENSG00000173627","403314"
"ENSG00000131013","85313"
"ENSG00000128872","29767"
"ENSG00000164591","91977"
"ENSG00000167371","112476"
"ENSG00000113712","1452"
"ENSG00000116962","4811"
"ENSG00000255129","124902814"
"ENSG00000139874","6751"
"ENSG00000169752","145957"
"ENSG00000159884","203260"
"ENSG00000100348","25828"
"ENSG00000157933","6497"
"ENSG00000187630","317749"
"ENSG00000163956","4043"
"ENSG00000198792","25829"
"ENSG00000168675","753"
"ENSG00000265646","645668"
"ENSG00000254595","644169"
"ENSG00000290710","352962"
"ENSG00000095627","56165"
"ENSG00000087338","64395"
"ENSG00000013306","51629"
"ENSG00000172239","10605"
"ENSG00000231806","101928099"
"ENSG00000159231","874"
"ENSG00000083454","5026"
"ENSG00000166455","123775"
"ENSG00000143398","8394"
"ENSG00000272899","100130705"
"ENSG00000116729","79971"
"ENSG00000216490","10437"
"ENSG00000106701","83856"
"ENSG00000093010","1312"
"ENSG00000107807","3195"
"ENSG00000211976","28409"
"ENSG00000235385","109729169"
"ENSG00000249618","107986313"
"ENSG00000176695","81099"
"ENSG00000103707","123263"
"ENSG00000006576","57157"
"ENSG00000178038","259173"
"ENSG00000163141","149428"
"ENSG00000173114","54674"
"ENSG00000070047","57661"
"ENSG00000010310","2696"
"ENSG00000131409","94030"
"ENSG00000205089","645121"
"ENSG00000253214","105375924"
"ENSG00000214894","401247"
"ENSG00000170448","152518"
"ENSG00000100105","23598"
"ENSG00000230224","100289414"
"ENSG00000154743","80746"
"ENSG00000128915","79664"
"ENSG00000165637","7417"
"ENSG00000228000","100271543"
"ENSG00000125458","30833"
"ENSG00000118898","5493"
"ENSG00000157379","115817"
"ENSG00000244623","81392"
"ENSG00000005022","292"
"ENSG00000124491","2162"
"ENSG00000204519","90233"
"ENSG00000149573","10205"
"ENSG00000204869","444882"
"ENSG00000054793","10079"
"ENSG00000258716","105370622"
"ENSG00000155876","10670"
"ENSG00000158481","911"
"ENSG00000116833","2494"
"ENSG00000100644","3091"
"ENSG00000198162","10905"
"ENSG00000259118","100506321"
"ENSG00000203734","345930"
"ENSG00000235885","101927661"
"ENSG00000188822","1269"
"ENSG00000203730","127670"
"ENSG00000268521","100312828"
"ENSG00000140968","3394"
"ENSG00000182759","389692"
"ENSG00000198400","4914"
"ENSG00000277758","102724488"
"ENSG00000112367","9896"
"ENSG00000064218","58524"
"ENSG00000177363","221091"
"ENSG00000131650","79412"
"ENSG00000164776","5260"
"ENSG00000185585","169611"
"ENSG00000187116","353514"
"ENSG00000240487","645180"
"ENSG00000137561","7274"
"ENSG00000149792","740"
"ENSG00000250040","348910"
"ENSG00000089012","55423"
"ENSG00000172728","84750"
"ENSG00000204271","169981"
"ENSG00000248401","391674"
"ENSG00000186104","120227"
"ENSG00000240210","326309"
"ENSG00000180861","283422"
"ENSG00000163714","23350"
"ENSG00000213005","26255"
"ENSG00000184478","390083"
"ENSG00000145934","57451"
"ENSG00000235917","107075214"
"ENSG00000166189","79803"
"ENSG00000254445","100528019"
"ENSG00000198018","57089"
"ENSG00000174950","388611"
"ENSG00000165527","382"
"ENSG00000065600","55248"
"ENSG00000108953","7531"
"ENSG00000104888","57030"
"ENSG00000140688","64755"
"ENSG00000076706","4162"
"ENSG00000119242","80212"
"ENSG00000126218","2159"
"ENSG00000236256","10824"
"ENSG00000140090","123041"
"ENSG00000131591","54991"
"ENSG00000271869","118597835"
"ENSG00000254704","643709"
"ENSG00000137077","6366"
"ENSG00000183172","91689"
"ENSG00000118777","9429"
"ENSG00000114270","1294"
"ENSG00000189430","9437"
"ENSG00000107614","1787"
"ENSG00000170790","341276"
"ENSG00000169955","65988"
"ENSG00000184428","116447"
"ENSG00000151503","23310"
"ENSG00000166479","54495"
"ENSG00000132334","5791"
"ENSG00000140459","1583"
"ENSG00000177599","126069"
"ENSG00000180245","10692"
"ENSG00000166828","6340"
"ENSG00000134321","91543"
"ENSG00000205940","391634"
"ENSG00000142002","91039"
"ENSG00000288781","105377378"
"ENSG00000087206","51720"
"ENSG00000138785","57117"
"ENSG00000228824","642345"
"ENSG00000183206","388468"
"ENSG00000164684","619279"
"ENSG00000162843","128025"
"ENSG00000169641","7798"
"ENSG00000264954","400612"
"ENSG00000216863","285780"
"ENSG00000122574","644150"
"ENSG00000072818","9744"
"ENSG00000060558","2769"
"ENSG00000261188","100507599"
"ENSG00000237986","439950"
"ENSG00000261819","728138"
"ENSG00000182934","6734"
"ENSG00000271642","100421550"
"ENSG00000149308","4863"
"ENSG00000159403","715"
"ENSG00000185722","51479"
"ENSG00000204970","56147"
"ENSG00000082556","4986"
"ENSG00000102241","27336"
"ENSG00000112818","4224"
"ENSG00000197601","84188"
"ENSG00000116641","85440"
"ENSG00000166847","84516"
"ENSG00000172809","6169"
"ENSG00000239219","100128164"
"ENSG00000115607","8807"
"ENSG00000160360","26086"
"ENSG00000107551","83937"
"ENSG00000125810","22918"
"ENSG00000069966","10681"
"ENSG00000023608","6617"
"ENSG00000164091","80335"
"ENSG00000125877","3704"
"ENSG00000226985","100133123"
"ENSG00000064989","10203"
"ENSG00000163093","129880"
"ENSG00000290541","54055"
"ENSG00000131116","126299"
"ENSG00000241120","100874431"
"ENSG00000121904","114784"
"ENSG00000109618","51091"
"ENSG00000156469","51001"
"ENSG00000211935","28473"
"ENSG00000179029","84314"
"ENSG00000204634","11138"
"ENSG00000148384","56623"
"ENSG00000225568","100421468"
"ENSG00000159958","115650"
"ENSG00000131051","9584"
"ENSG00000185013","93034"
"ENSG00000183389","120793"
"ENSG00000185345","5071"
"ENSG00000167004","2923"
"ENSG00000166145","6692"
"ENSG00000181396","79701"
"ENSG00000158125","7498"
"ENSG00000253773","100616530"
"ENSG00000251191","619351"
"ENSG00000248964","101929470"
"ENSG00000132932","51761"
"ENSG00000287356","124903824"
"ENSG00000140199","9990"
"ENSG00000111732","57379"
"ENSG00000182183","348378"
"ENSG00000104611","63898"
"ENSG00000244229","100128115"
"ENSG00000175287","254295"
"ENSG00000178386","7766"
"ENSG00000105447","83743"
"ENSG00000123374","1017"
"ENSG00000166173","55323"
"ENSG00000147606","115111"
"ENSG00000257285","101926933"
"ENSG00000022267","2273"
"ENSG00000182196","51329"
"ENSG00000250365","101927124"
"ENSG00000197054","284390"
"ENSG00000130958","11046"
"ENSG00000246084","101929241"
"ENSG00000235582","100129017"
"ENSG00000244242","402778"
"ENSG00000173914","83759"
"ENSG00000152049","23704"
"ENSG00000148291","6835"
"ENSG00000179059","132625"
"ENSG00000260439","101929387"
"ENSG00000271225","100289028"
"ENSG00000261115","100507421"
"ENSG00000166436","9866"
"ENSG00000249476","285638"
"ENSG00000105355","10226"
"ENSG00000275427","286083"
"ENSG00000139438","84915"
"ENSG00000224897","401398"
"ENSG00000224897","101928283"
"ENSG00000025423","8630"
"ENSG00000211450","280636"
"ENSG00000010361","80199"
"ENSG00000198746","63906"
"ENSG00000125843","55317"
"ENSG00000166831","348093"
"ENSG00000167487","55295"
"ENSG00000256128","387895"
"ENSG00000256128","100996671"
"ENSG00000201558","101954276"
"ENSG00000278873","100133319"
"ENSG00000157150","7079"
"ENSG00000231887","5554"
"ENSG00000262406","4321"
"ENSG00000236007","107075175"
"ENSG00000116147","7143"
"ENSG00000121022","10987"
"ENSG00000101188","4923"
"ENSG00000242258","285972"
"ENSG00000073754","922"
"ENSG00000096717","23411"
"ENSG00000106113","1395"
"ENSG00000076053","10179"
"ENSG00000234982","100271211"
"ENSG00000213214","445328"
"ENSG00000180953","400410"
"ENSG00000137124","219"
"ENSG00000177225","347862"
"ENSG00000089163","23409"
"ENSG00000225630","100652939"
"ENSG00000228915","81175"
"ENSG00000242048","644090"
"ENSG00000226835","107985092"
"ENSG00000251869","677773"
"ENSG00000272097","118597831"
"ENSG00000204308","6048"
"ENSG00000093217","9942"
"ENSG00000228677","100874006"
"ENSG00000236915","105378828"
"ENSG00000248370","105377606"
"ENSG00000241003","100271359"
"ENSG00000259040","100526836"
"ENSG00000229781","100129955"
"ENSG00000181938","64785"
"ENSG00000047849","4134"
"ENSG00000170276","3316"
"ENSG00000100099","89781"
"ENSG00000273148","100270804"
"ENSG00000130307","83878"
"ENSG00000250569","100420307"
"ENSG00000140451","80119"
"ENSG00000285230","101926888"
"ENSG00000233560","100418781"
"ENSG00000082212","4200"
"ENSG00000162882","23498"
"ENSG00000244402","106481836"
"ENSG00000269431","100421710"
"ENSG00000229688","100506025"
"ENSG00000272034","26822"
"ENSG00000181350","388341"
"ENSG00000186501","84065"
"ENSG00000290937","728262"
"ENSG00000290937","124905354"
"ENSG00000067191","782"
"ENSG00000172819","5916"
"ENSG00000100417","5372"
"ENSG00000067445","7216"
"ENSG00000125868","11034"
"ENSG00000103042","55238"
"ENSG00000101363","63905"
"ENSG00000181523","6448"
"ENSG00000145850","91937"
"ENSG00000169087","79663"
"ENSG00000172057","94103"
"ENSG00000229117","6171"
"ENSG00000232373","100873204"
"ENSG00000101082","84174"
"ENSG00000128408","26150"
"ENSG00000198821","919"
"ENSG00000234851","647099"
"ENSG00000228288","641515"
"ENSG00000228288","100506696"
"ENSG00000162461","284723"
"ENSG00000185261","285600"
"ENSG00000253313","149466"
"ENSG00000221937","259286"
"ENSG00000232846","100422686"
"ENSG00000100412","50"
"ENSG00000188693","613126"
"ENSG00000224593","100271181"
"ENSG00000229029","100420502"
"ENSG00000134323","4613"
"ENSG00000227128","399806"
"ENSG00000038219","259282"
"ENSG00000211937","28457"
"ENSG00000233589","138842260"
"ENSG00000213424","125113"
"ENSG00000174013","200933"
"ENSG00000188613","340719"
"ENSG00000197646","80380"
"ENSG00000158711","2005"
"ENSG00000114767","9136"
"ENSG00000253598","347051"
"ENSG00000149489","6094"
"ENSG00000198056","5557"
"ENSG00000232593","102723508"
"ENSG00000214787","643680"
"ENSG00000081026","260425"
"ENSG00000167671","80700"
"ENSG00000158079","138639"
"ENSG00000144648","1238"
"ENSG00000074706","26034"
"ENSG00000253607","124902013"
"ENSG00000266693","390836"
"ENSG00000011590","27033"
"ENSG00000104324","10404"
"ENSG00000186205","64757"
"ENSG00000165240","538"
"ENSG00000185219","353274"
"ENSG00000131094","10882"
"ENSG00000178982","27335"
"ENSG00000233251","100129434"
"ENSG00000107201","23586"
"ENSG00000124217","27304"
"ENSG00000289047","100294145"
"ENSG00000088356","81572"
"ENSG00000289746","445347"
"ENSG00000167740","124936"
"ENSG00000225973","101928527"
"ENSG00000258388","100532746"
"ENSG00000160886","54742"
"ENSG00000164976","57462"
"ENSG00000117595","3664"
"ENSG00000236432","654841"
"ENSG00000010278","928"
"ENSG00000134056","92259"
"ENSG00000128965","79094"
"ENSG00000183542","8302"
"ENSG00000070778","11099"
"ENSG00000062725","10513"
"ENSG00000162241","283130"
"ENSG00000229433","101928992"
"ENSG00000156140","9508"
"ENSG00000165732","9188"
"ENSG00000253558","100422441"
"ENSG00000154710","27342"
"ENSG00000111816","2444"
"ENSG00000164087","25886"
"ENSG00000116830","8458"
"ENSG00000224397","100506115"
"ENSG00000137817","56965"
"ENSG00000123243","80760"
"ENSG00000242082","110806273"
